id,inventory_number,collection_name,inventory_name,inventory_id,inventory_uuid,inventory_extra,image_uuid,image_iiif
664cb05f-ee87-5d1e-b608-5192f26d2e7d,NL-HaNA_4.JSF_42.1,4.JSF,,42.1,,,,https://service.archief.nl/iipsrv?IIIF=/6e/1d/8f/d5/f4/8e/47/8c/86/ce/4f/d1/09/b1/9e/44/0c4b63e0-0d41-4f24-b199-2aa42fab6cdd.jp2/full/full/0/default.jpg
0c2849c7-a645-50f6-bde3-6fc98988f631,NL-HaNA_4.JSF_43,4.JSF,,43,,,,https://service.archief.nl/iipsrv?IIIF=/08/74/ac/84/91/7b/49/20/af/73/3e/df/b4/6d/bf/8a/6c80dd0e-896d-4c59-9fad-917d8b20470a.jp2/full/full/0/default.jpg
f921ff3e-d826-5e84-bcaf-76938539b365,NL-HaNA_4.JSF_44,4.JSF,,44,,,,https://service.archief.nl/iipsrv?IIIF=/db/0a/b1/b5/c6/26/41/a2/b4/88/82/39/92/11/95/f8/20741487-092b-40c7-8c9a-6599c1c4992c.jp2/full/full/0/default.jpg
7be54afb-b4dc-59bf-a5e4-2c49bcd3f4fb,NL-HaNA_4.JSF_45,4.JSF,,45,,,,https://service.archief.nl/iipsrv?IIIF=/e4/0d/46/28/aa/14/45/29/bf/f7/6d/89/74/db/d8/7e/363c9924-7644-4f7b-aaac-fd038d087c50.jp2/full/full/0/default.jpg
5a6a5eea-ab70-5b26-ac21-a82ce04c0a9e,NL-HaNA_4.JSF_46,4.JSF,,46,,,,https://service.archief.nl/iipsrv?IIIF=/ab/60/30/0f/01/4f/45/bc/bc/91/e9/08/e7/b6/a7/46/3368ec91-cec2-4f14-a9b1-ab9a6dc3aa82.jp2/full/full/0/default.jpg
9b64d215-3a59-52d5-932f-cfa78ec98b05,NL-HaNA_4.JSF_47,4.JSF,,47,,,,https://service.archief.nl/iipsrv?IIIF=/9f/39/25/8f/85/28/41/63/8a/9d/ea/b5/26/e2/37/fc/287b7b61-462c-45d6-a9ae-acb307d30d83.jp2/full/full/0/default.jpg
7cf60726-e772-56ea-9131-c3842dce2a94,NL-HaNA_4.JSF_48,4.JSF,,48,,,,https://service.archief.nl/iipsrv?IIIF=/45/c0/1b/e6/29/74/44/d0/ab/b4/fc/a3/27/4c/54/d2/888378d0-60dc-4f0b-bea4-40febb5d4686.jp2/full/full/0/default.jpg
4c991c76-6c6d-5e5a-968b-a6eb69ce36aa,NL-HaNA_4.JSF_49,4.JSF,,49,,,,https://service.archief.nl/iipsrv?IIIF=/5f/b6/a1/69/ac/f0/40/71/b4/c4/d7/8c/09/02/04/f3/6c461fc2-4ac0-4c85-b781-c617a9b123fb.jp2/full/full/0/default.jpg
f731d8c1-677f-577f-8c8c-81e371be4c26,NL-HaNA_4.JSF_51,4.JSF,,51,,,,https://service.archief.nl/iipsrv?IIIF=/5a/dc/67/e5/3b/b0/46/cb/83/64/10/af/92/3d/9f/6a/6abc64a5-e6f0-45db-9047-976c43a3f529.jp2/full/full/0/default.jpg
4dcb6dbf-bf6e-5469-8d9b-d459d3ff7fa4,NL-HaNA_4.JSF_52,4.JSF,,52,,,,https://service.archief.nl/iipsrv?IIIF=/a1/29/e7/3a/01/e5/49/7e/9f/e6/09/7b/39/6a/5c/e3/dae33f99-d9ec-45fd-9f2f-a74812cf4704.jp2/full/full/0/default.jpg
677bf090-0396-5885-a0b5-2a094468f962,NL-HaNA_4.JSF_53,4.JSF,,53,,,,https://service.archief.nl/iipsrv?IIIF=/17/7d/62/98/63/d1/4f/84/8e/c9/76/e8/be/f3/4d/1e/5545cd75-982f-45b1-8838-5742968c43f6.jp2/full/full/0/default.jpg
3687a748-e627-5e72-92d4-9e4bae05c89d,NL-HaNA_4.JSF_54,4.JSF,,54,,,,https://service.archief.nl/iipsrv?IIIF=/7d/b1/be/b5/b5/bb/42/f9/86/9f/7a/5e/1d/88/ca/a5/cd0d3e36-82f8-4bde-9ba0-89f796edaa40.jp2/full/full/0/default.jpg
efc6c0e5-bfda-5336-a5fb-e6ad000bbc15,NL-HaNA_4.JSF_55,4.JSF,,55,,,,https://service.archief.nl/iipsrv?IIIF=/52/86/fd/eb/a3/9c/4f/a1/b1/45/ff/79/b1/0b/70/23/3ab9e9de-5e06-46ad-8636-371e2ae48801.jp2/full/full/0/default.jpg
6e1dc30e-da17-5f6e-8673-460d9f561370,NL-HaNA_4.JSF_56,4.JSF,,56,,,,https://service.archief.nl/iipsrv?IIIF=/fb/0f/16/e3/b8/7c/45/66/a3/86/e1/23/6a/a1/f8/d9/53a1b6ad-0341-4982-abae-560baf5ad127.jp2/full/full/0/default.jpg
1ac4823f-4a65-53bd-8a29-bac5fd8d023b,NL-HaNA_4.JSF_58.1,4.JSF,,58.1,,,,
31362c7e-b110-5128-ad78-bb339b3db1a8,NL-HaNA_4.JSF_59_links,4.JSF,,59,,links,,
65815a29-3047-594c-ac6f-ecf56f65d7b2,NL-HaNA_4.JSF_59_midden,4.JSF,,59,,midden,,
593c10e7-ec61-53f1-830f-6451fd45645a,NL-HaNA_4.JSF_59_rechts,4.JSF,,59,,rechts,,
ccb18de9-ffd6-5a19-bfa7-dce5a9d08b55,NL-HaNA_4.JSF_69,4.JSF,,69,,,,https://service.archief.nl/iipsrv?IIIF=/19/ff/ac/c2/0c/f7/42/11/a3/e5/b8/90/56/f1/76/44/c54d1566-d5b8-4fdc-9fcf-dfd483b91b2e.jp2/full/full/0/default.jpg
a0343a99-1f1c-5f35-8cbd-31376ebc553d,NL-HaNA_4.JSF_84,4.JSF,,84,,,,
a785f474-75b8-5d15-a513-a5d16739c82b,NL-HaNA_4.MCAL_00002,4.MCAL,,2,,,,
4e2a1a3a-0750-5345-a393-a0b012d15474,NL-HaNA_4.MCAL_00003,4.MCAL,,3,,,,
9ddb9eb1-c843-527d-b540-e92f9fc2fc4d,NL-HaNA_4.MCAL_03867,4.MCAL,,3867,,,,
4d598906-7eb9-5142-b63a-e880687a8a72,NL-HaNA_4.MCAL_03869,4.MCAL,,3869,,,,
e771ca7d-748c-5ce6-9eaa-3abdea9646ca,NL-HaNA_4.MCAL_03870,4.MCAL,,3870,,,,
04248a66-9a37-5fc9-8729-c20e38f9b397,NL-HaNA_4.MCAL_03872,4.MCAL,,3872,,,,
0b25f545-a9a1-5bc4-8852-fcf4773a4192,NL-HaNA_4.MCAL_04262,4.MCAL,,4262,,,,
24fdc5f4-0c1c-52c5-afee-c13aaa486571,NL-HaNA_4.MCAL_04266,4.MCAL,,4266,,,,
02fdfd31-a778-53fd-bc28-fb078187859e,NL-HaNA_4.MCAL_04518,4.MCAL,,4518,,,,
c90cc61a-e7ce-5526-81b5-f306d157c246,NL-HaNA_4.MCAL_04519,4.MCAL,,4519,,,,
0ea27a1b-40b9-5e2a-b268-60a6f3cafa7d,NL-HaNA_4.MCAL_05075,4.MCAL,,5075,,,,
874acf83-8d75-55b4-8d6f-faadeb4ef9f1,NL-HaNA_4.MCAL_05101,4.MCAL,,5101,,,,
0fbcf92b-2ac0-586e-a995-a2cc6e17653e,NL-HaNA_4.MCAL_05108,4.MCAL,,5108,,,,
1fee0c3b-9102-5e74-8de2-09010a78c92b,NL-HaNA_4.MCAL_05110,4.MCAL,,5110,,,,
2680d574-1b7a-5cf1-a0a6-5c8ef26d5fdf,NL-HaNA_4.MIKO_0001,4.MIKO,,1,,,,https://service.archief.nl/iipsrv?IIIF=/a1/fa/83/ba/66/1d/4d/d0/bb/90/0e/2c/a9/47/b8/f0/2482b020-f81b-432e-a775-2959a5d60ccf.jp2/full/full/0/default.jpg
d950c9ce-ba14-5dd6-99d9-0beb63b742e8,NL-HaNA_4.MIKO_0009,4.MIKO,,9,,,,https://service.archief.nl/iipsrv?IIIF=/cf/32/2a/bc/41/35/40/ab/86/2e/24/7c/48/39/9a/72/17d9efdb-83ce-480e-8c05-b6c15c166790.jp2/full/full/0/default.jpg
a46e13be-092e-556a-a216-7d824c65e166,NL-HaNA_4.MIKO_0010,4.MIKO,,10,,,,https://service.archief.nl/iipsrv?IIIF=/75/2f/5f/f3/f9/e4/48/90/8f/ca/73/c6/7e/fd/08/c3/c95e0867-3bec-45cf-8f10-25355a2b526f.jp2/full/full/0/default.jpg
8bcb85e8-0d3e-5554-8c21-5b08c25007ca,NL-HaNA_4.MIKO_0011,4.MIKO,,11,,,,https://service.archief.nl/iipsrv?IIIF=/81/c7/6f/c1/51/ce/46/12/9d/78/95/62/55/05/af/10/cb298269-ea76-4f9e-ae36-d9077a646de8.jp2/full/full/0/default.jpg
7359db12-a526-5bfc-84f5-38151eda392a,NL-HaNA_4.MIKO_0013,4.MIKO,,13,,,,https://service.archief.nl/iipsrv?IIIF=/32/5f/a3/a9/88/90/4c/16/be/43/b3/1b/ac/d8/c6/f1/c2f9d5bb-897b-4c9f-81be-e2d7925e3fc2.jp2/full/full/0/default.jpg
5f787228-2c81-51b3-898a-a1b58324af4f,NL-HaNA_4.MIKO_0014,4.MIKO,,14,,,,https://service.archief.nl/iipsrv?IIIF=/86/3c/5a/95/0b/81/4e/03/80/2e/7e/9f/0f/cb/ce/33/5348619e-201d-4b25-a28d-2e8bd9caf3a1.jp2/full/full/0/default.jpg
1e8fe46b-de60-5dc9-aa63-629c9f43be48,NL-HaNA_4.MIKO_0016,4.MIKO,,16,,,,https://service.archief.nl/iipsrv?IIIF=/fb/98/5b/ef/47/c5/40/0d/b8/c8/96/b2/fa/45/8b/0b/6fed2f04-2e8e-402b-a52e-a9605e65d911.jp2/full/full/0/default.jpg
10bf4396-39a6-5d3f-ba7c-277acf785816,NL-HaNA_4.MIKO_0017,4.MIKO,,17,,,,https://service.archief.nl/iipsrv?IIIF=/d8/15/6a/33/b3/76/4b/35/b4/ae/58/b9/db/65/05/eb/bb84c941-76e2-4a69-beac-c9fbcf6f2d11.jp2/full/full/0/default.jpg
76239841-31fb-56af-8179-0fb3aa2bf26e,NL-HaNA_4.MIKO_0020,4.MIKO,,20,,,,https://service.archief.nl/iipsrv?IIIF=/75/cc/3a/96/62/3d/4d/68/a6/0d/f1/d8/ba/30/9d/95/3459ea74-cbaa-42c6-8b3a-06b910a7fb6f.jp2/full/full/0/default.jpg
c43b279e-4720-5758-b23f-19d397739dbe,NL-HaNA_4.MIKO_0036,4.MIKO,,36,,,,https://service.archief.nl/iipsrv?IIIF=/eb/4d/fc/94/b3/42/4d/77/8d/eb/be/a5/26/c6/8c/3c/01b4689f-7511-44f0-b693-887f47a8448b.jp2/full/full/0/default.jpg
7cd9d4b5-70e9-5b5f-a420-4f8f273fbdbe,NL-HaNA_4.MIKO_0038,4.MIKO,,38,,,,https://service.archief.nl/iipsrv?IIIF=/47/5f/7d/5c/7a/8a/4b/b6/b0/53/60/45/a9/cf/20/c0/bf3bb34c-17ef-44f4-8c24-afe4904663e1.jp2/full/full/0/default.jpg
7ed48cd2-d5b4-51f4-87eb-bc00cad27e40,NL-HaNA_4.MIKO_0039,4.MIKO,,39,,,,https://service.archief.nl/iipsrv?IIIF=/45/2e/1f/a6/db/49/43/80/a5/94/26/37/99/40/d7/31/a0f4e219-a8a3-46ea-81e1-6f8ecce8ea97.jp2/full/full/0/default.jpg
aace0424-8cf7-5bf9-9491-c09e4092b69c,NL-HaNA_4.MIKO_0048,4.MIKO,,48,,,,https://service.archief.nl/iipsrv?IIIF=/f2/f0/91/2f/cc/72/4e/f2/83/26/e3/47/76/9a/82/27/50f7266d-401a-45b9-96ca-346e6a884ab8.jp2/full/full/0/default.jpg
73cfb720-1500-5622-8d22-b41828481ac9,NL-HaNA_4.MIKO_0049,4.MIKO,,49,,,,https://service.archief.nl/iipsrv?IIIF=/95/bd/56/aa/e0/0b/4d/db/95/68/27/0b/3a/ca/0e/50/3b2e7b99-8d65-4d5b-927c-5f7e6ed3ba7f.jp2/full/full/0/default.jpg
b1787fc6-078b-55ac-a7c6-396adabd249f,NL-HaNA_4.MIKO_0050,4.MIKO,,50,,,,https://service.archief.nl/iipsrv?IIIF=/13/a5/ec/84/ba/e4/43/63/b4/af/5b/b9/36/5c/6d/d2/a31c2d17-5a9f-4152-a6c8-db0e571913c5.jp2/full/full/0/default.jpg
1ed79618-f107-5f9b-8e53-c5f3e6abca89,NL-HaNA_4.MIKO_0051,4.MIKO,,51,,,,https://service.archief.nl/iipsrv?IIIF=/a8/f1/58/ab/16/9b/44/07/89/ca/bc/f2/29/5d/fb/a5/7207997e-6365-48d7-9b89-814ffa84acc1.jp2/full/full/0/default.jpg
10ff6178-2c5f-5f79-872d-71f7b67c0e90,NL-HaNA_4.MIKO_0053,4.MIKO,,53,,,,https://service.archief.nl/iipsrv?IIIF=/2f/4c/03/9d/8c/dd/47/ab/a6/a1/2c/36/eb/a1/31/51/1cb0b419-4cec-4bbe-b549-84077e9d3021.jp2/full/full/0/default.jpg
ff6c93a4-9867-5f64-bc1d-4a1868ca7fa8,NL-HaNA_4.MIKO_0061,4.MIKO,,61,,,,https://service.archief.nl/iipsrv?IIIF=/7a/60/28/ca/4e/16/4a/2f/9b/7d/ea/38/e9/39/35/ff/00ade6a9-25c4-4ad9-b1b0-47665b298495.jp2/full/full/0/default.jpg
e03b77a5-69c1-5629-8802-944c0c1266d8,NL-HaNA_4.MIKO_0062,4.MIKO,,62,,,,https://service.archief.nl/iipsrv?IIIF=/b2/46/c0/ed/2d/a8/45/42/97/cb/3d/ef/94/9c/0c/08/ca5dc41a-8596-4728-b2a3-6abe4bf405c9.jp2/full/full/0/default.jpg
d0846cc9-e0a6-5193-802d-5d5a28f8d81a,NL-HaNA_4.MIKO_0063,4.MIKO,,63,,,,https://service.archief.nl/iipsrv?IIIF=/9c/55/33/97/e7/ba/4f/85/ae/0f/ce/95/9b/d3/1a/bd/7b0f0de9-9063-4951-bffe-f6a7cd2e5c65.jp2/full/full/0/default.jpg
05b94912-bbde-5d8b-85b2-0f36e7be95ed,NL-HaNA_4.MIKO_0065,4.MIKO,,65,,,,https://service.archief.nl/iipsrv?IIIF=/83/73/9e/ef/cf/f6/4e/cf/aa/56/f7/cc/e6/5f/17/f5/c8bb5250-dfd6-4701-97dc-3cdb0c214c99.jp2/full/full/0/default.jpg
b2cbc675-40b9-509b-87b2-54b609542807,NL-HaNA_4.MIKO_0066,4.MIKO,,66,,,,https://service.archief.nl/iipsrv?IIIF=/e4/f3/a0/13/b3/51/41/f3/89/39/51/3e/db/78/a0/7f/6d794e73-342f-46a6-8998-730ce31fc1b5.jp2/full/full/0/default.jpg
fb905280-b108-53ab-9303-1bed38940bd5,NL-HaNA_4.MIKO_0068,4.MIKO,,68,,,,https://service.archief.nl/iipsrv?IIIF=/91/d9/b3/22/a6/dc/46/30/8f/7f/0b/b5/6b/99/fb/d4/3efc65dd-1107-4da1-b461-c2f2d912833f.jp2/full/full/0/default.jpg
0f7d92e5-22c1-56fd-92fa-200b16b28399,NL-HaNA_4.MIKO_0069,4.MIKO,,69,,,,https://service.archief.nl/iipsrv?IIIF=/0c/be/42/2a/b2/1e/4e/75/b5/d8/01/a9/9d/3e/a3/c9/b340f63b-5dcb-4460-908d-a54168b2c176.jp2/full/full/0/default.jpg
00a603ed-d738-5737-9028-dcc82b5791bb,NL-HaNA_4.MIKO_0075,4.MIKO,,75,,,,https://service.archief.nl/iipsrv?IIIF=/87/21/eb/53/bc/19/45/38/b0/e9/f7/cc/da/a1/ed/ed/129519c0-1346-415d-b82d-1f37493f108a.jp2/full/full/0/default.jpg
928b6f1d-7d09-51c9-a032-437125bb8d4b,NL-HaNA_4.MIKO_0076,4.MIKO,,76,,,,https://service.archief.nl/iipsrv?IIIF=/77/bf/d3/90/c8/ea/47/ca/86/03/0b/5a/29/fb/64/df/8a10dc24-8b71-4824-957b-32905bd04e76.jp2/full/full/0/default.jpg
c3868cad-7bac-5d4a-861f-2f013599e301,NL-HaNA_4.MIKO_0076_links,4.MIKO,,76,,links,,
6a64755a-f795-58f7-b362-7338d9385c50,NL-HaNA_4.MIKO_0076_rechts,4.MIKO,,76,,rechts,,
d4d897de-8245-586e-98d3-2ecdf87589c0,NL-HaNA_4.MIKO_0077,4.MIKO,,77,,,,https://service.archief.nl/iipsrv?IIIF=/b9/11/24/8b/57/45/42/2e/b5/ca/76/dd/d0/e0/80/09/71b81a6c-4f93-4c7b-9d67-b5122ec3f1b4.jp2/full/full/0/default.jpg
fd60ca2e-fd31-532e-8467-16a72209198d,NL-HaNA_4.MIKO_0080,4.MIKO,,80,,,,https://service.archief.nl/iipsrv?IIIF=/7e/59/ca/f3/a4/72/4f/fc/8f/62/41/1c/e4/5c/5a/e0/5ce33c02-aa57-4688-b7b5-efee2ad77aa3.jp2/full/full/0/default.jpg
6640c4e1-a1c6-5d9e-b020-9cd8fe0884c7,NL-HaNA_4.MIKO_0080_links,4.MIKO,,80,,links,,
67ca3b71-0647-5f47-8afa-7136797c4743,NL-HaNA_4.MIKO_0080_rechts,4.MIKO,,80,,rechts,,
8641fadb-d8b2-5eb4-ba75-25355e278520,NL-HaNA_4.MIKO_0093,4.MIKO,,93,,,,https://service.archief.nl/iipsrv?IIIF=/3f/49/0d/f3/60/46/4e/9a/bb/11/79/40/b4/a1/75/85/4b0183bc-8a2a-41ce-b238-7b18c4d0d54f.jp2/full/full/0/default.jpg
5ab37e9c-f1bb-50cf-bc8d-bc1851ba0218,NL-HaNA_4.MIKO_0094,4.MIKO,,94,,,,https://service.archief.nl/iipsrv?IIIF=/b8/73/bb/1c/33/66/47/da/a6/5d/e4/aa/cc/f3/3c/4a/f3818b1c-f8c5-46e6-8cd0-cff0a03200b0.jp2/full/full/0/default.jpg
2b5bc742-e07a-5cda-974b-49fb2d0d4969,NL-HaNA_4.MIKO_0095,4.MIKO,,95,,,,https://service.archief.nl/iipsrv?IIIF=/ec/c8/09/fc/87/29/4a/a0/8e/19/05/c2/bf/06/6a/d6/fcaa260e-d1b0-4e27-9e5d-74de05a29a09.jp2/full/full/0/default.jpg
94e8cc5d-b5c5-5b1c-a1a5-99b32e9a9327,NL-HaNA_4.MIKO_0096,4.MIKO,,96,,,,https://service.archief.nl/iipsrv?IIIF=/81/00/2e/56/c5/06/46/d4/95/60/bb/a6/85/63/a1/fb/a8f46961-f63f-4744-ada3-4654d182c8f2.jp2/full/full/0/default.jpg
e4fcb3d9-4d46-5120-9b46-4496266e929e,NL-HaNA_4.MIKO_0097,4.MIKO,,97,,,,https://service.archief.nl/iipsrv?IIIF=/57/c3/86/c0/db/ed/45/57/99/71/70/f1/74/0c/e0/09/35438a27-4094-4291-8dc4-44668b7acc07.jp2/full/full/0/default.jpg
10a19acc-af55-5fa1-9264-cc193eee5c0c,NL-HaNA_4.MIKO_0098,4.MIKO,,98,,,,https://service.archief.nl/iipsrv?IIIF=/4e/b9/7e/c4/76/4e/41/e5/b9/23/39/ab/26/a1/3b/00/f8c9bf94-76a8-4b5c-b552-6d6c7664ce20.jp2/full/full/0/default.jpg
29021472-400d-50e0-8585-63012dd7dbea,NL-HaNA_4.MIKO_0102,4.MIKO,,102,,,,https://service.archief.nl/iipsrv?IIIF=/51/f2/13/fe/9f/03/49/6d/aa/e1/26/06/86/58/9a/fa/38ceb417-d9d5-4152-9eaf-de7df9e57fac.jp2/full/full/0/default.jpg
3d17cd7c-714c-5b02-b062-d358a97d3bb2,NL-HaNA_4.MIKO_0103,4.MIKO,,103,,,,https://service.archief.nl/iipsrv?IIIF=/0d/d8/07/29/51/82/42/cb/9c/b3/01/f5/36/d0/0f/a7/0fd95182-ac18-4c27-8af9-22a5e1c1b8f0.jp2/full/full/0/default.jpg
1186c549-0ae9-54e8-acb6-5591fbdcba68,NL-HaNA_4.MIKO_0104,4.MIKO,,104,,,,https://service.archief.nl/iipsrv?IIIF=/f4/42/53/0a/3e/29/48/c2/87/0c/10/6b/c6/df/0f/06/2cfe78ea-e4ce-4def-8321-75545fde534b.jp2/full/full/0/default.jpg
e8fb9d5d-2c72-5e43-81b9-0a3cfcb8de0c,NL-HaNA_4.MIKO_0105,4.MIKO,,105,,,,https://service.archief.nl/iipsrv?IIIF=/2f/ff/81/b6/f7/9d/4d/f8/a6/33/92/21/89/2d/c3/ee/999f10f6-e976-4617-864b-ca7ea5a9fa16.jp2/full/full/0/default.jpg
a7b06cd1-26e9-55f7-90b5-9355ea646dd4,NL-HaNA_4.MIKO_0107,4.MIKO,,107,,,,https://service.archief.nl/iipsrv?IIIF=/e3/50/10/4e/3d/b2/44/e7/ae/92/27/98/83/e2/22/61/a13cf2d5-edb3-4784-81a6-28e10932e984.jp2/full/full/0/default.jpg
a577a83b-f902-5064-a2b9-5f9a700dfc9d,NL-HaNA_4.MIKO_0110,4.MIKO,,110,,,,https://service.archief.nl/iipsrv?IIIF=/c0/1c/8e/27/a2/a6/4f/de/96/ca/c1/cb/62/b3/00/49/634cc242-70f0-459b-9206-f0bfb5caa3dd.jp2/full/full/0/default.jpg
fdcd58ae-2d17-52ee-8913-73c7c35e5da0,NL-HaNA_4.MIKO_0112,4.MIKO,,112,,,,https://service.archief.nl/iipsrv?IIIF=/42/ef/c2/43/a2/c4/47/f8/bc/2d/f0/96/a4/5d/5d/f3/a0e8ab73-e0bd-420e-adc8-336f69d7bd5e.jp2/full/full/0/default.jpg
a4d9e22c-62db-5489-a52a-311a5cf94a57,NL-HaNA_4.MIKO_0113,4.MIKO,,113,,,,https://service.archief.nl/iipsrv?IIIF=/53/6b/fc/1d/ed/49/45/3f/b3/ba/72/75/c7/70/89/84/ffa07b04-753d-46d7-94e9-edef6025bba7.jp2/full/full/0/default.jpg
95afac05-47d3-54c2-a92d-705381c62fa7,NL-HaNA_4.MIKO_0114_links,4.MIKO,,114,,links,,
8dea9fe9-e80c-5849-9b1a-f4162370c6f2,NL-HaNA_4.MIKO_0114_rechts,4.MIKO,,114,,rechts,,
c99ebad5-71bd-531e-9b61-41b1e788f36e,NL-HaNA_4.MIKO_0119,4.MIKO,,119,,,,https://service.archief.nl/iipsrv?IIIF=/d7/c1/97/41/44/36/45/51/b5/c8/62/52/e8/df/34/17/7ce0a8c2-2d8f-4ad4-81b2-5f4b12782a7d.jp2/full/full/0/default.jpg
7c48572e-727b-5b28-aecf-c363685095e3,NL-HaNA_4.MIKO_0120,4.MIKO,,120,,,,https://service.archief.nl/iipsrv?IIIF=/cc/35/4a/da/b6/09/42/f9/be/20/57/be/a0/11/ed/2e/9592f292-36e2-43c2-9b1a-03226f9f4319.jp2/full/full/0/default.jpg
9824915b-1f68-50b5-a1df-4a37f33276de,NL-HaNA_4.MIKO_0121,4.MIKO,,121,,,,https://service.archief.nl/iipsrv?IIIF=/24/b7/da/95/4b/e5/48/55/bf/00/46/78/7a/7f/5f/7c/e14c4c74-77fb-4568-89f4-a0e78bd836d3.jp2/full/full/0/default.jpg
7cc35202-08b5-53ab-84f2-84e58fc19382,NL-HaNA_4.MIKO_0122,4.MIKO,,122,,,,https://service.archief.nl/iipsrv?IIIF=/19/9e/2f/f1/63/6e/4f/7c/bb/41/66/f3/33/a5/f8/94/cef4ec7c-eb8d-4b71-beb4-be74200346d5.jp2/full/full/0/default.jpg
c65df943-71d1-5ec5-8a2c-d47a059ce177,NL-HaNA_4.MIKO_0123,4.MIKO,,123,,,,https://service.archief.nl/iipsrv?IIIF=/89/ca/00/c7/dd/f0/4a/57/88/f8/53/f9/97/58/e5/2f/c0be0c8e-d492-4495-b014-fc51d6b32ae3.jp2/full/full/0/default.jpg
e7878550-8499-5b73-83bb-8c5daf5043df,NL-HaNA_4.MIKO_0124,4.MIKO,,124,,,,https://service.archief.nl/iipsrv?IIIF=/40/78/63/34/70/ce/46/e9/b5/8a/35/b9/8a/aa/fd/df/b2bf170f-13ec-4de1-8261-93e1816da44e.jp2/full/full/0/default.jpg
d2e03426-fa31-53c5-b04e-0283d80634ee,NL-HaNA_4.MIKO_0125,4.MIKO,,125,,,,https://service.archief.nl/iipsrv?IIIF=/de/d1/02/bf/ff/91/4b/dd/8b/a8/e6/ab/93/c7/9f/1e/01849a85-6991-44b2-b8ec-8ca661f2f952.jp2/full/full/0/default.jpg
51f7fa95-8349-53da-b566-5c1ce35cd71e,NL-HaNA_4.MIKO_0138,4.MIKO,,138,,,,https://service.archief.nl/iipsrv?IIIF=/a2/24/f3/74/ee/d7/4b/1a/a3/65/71/d2/f8/46/1e/24/3be5fc0c-5566-40e9-abd4-486b7f8ab888.jp2/full/full/0/default.jpg
f436b2f9-dee1-5f72-b520-aeebf69e8b93,NL-HaNA_4.MIKO_0141,4.MIKO,,141,,,,https://service.archief.nl/iipsrv?IIIF=/3e/93/e1/b8/ca/62/46/fd/b1/eb/c2/79/78/f9/80/ab/717b1156-1f92-42be-b8ee-d599f35d6dc3.jp2/full/full/0/default.jpg
21716498-7a59-5ea9-9292-e146f7aac85e,NL-HaNA_4.MIKO_0144,4.MIKO,,144,,,,https://service.archief.nl/iipsrv?IIIF=/58/0b/48/48/c3/4b/40/6b/aa/c9/38/92/fe/18/16/46/3c2159e6-07a8-476f-aba1-92d2f2bb3194.jp2/full/full/0/default.jpg
7df86748-5c84-5211-bf12-0962a69c5a59,NL-HaNA_4.MIKO_0145,4.MIKO,,145,,,,https://service.archief.nl/iipsrv?IIIF=/a4/e5/a3/6a/9a/96/47/22/84/ba/74/ca/2c/62/43/e4/28dce3c7-7a36-4c96-948d-247c986012aa.jp2/full/full/0/default.jpg
a69841c5-ba20-5771-877b-ed113d14d1ce,NL-HaNA_4.MIKO_0146,4.MIKO,,146,,,,https://service.archief.nl/iipsrv?IIIF=/bb/6b/2a/1c/39/8b/42/21/a0/a4/2b/34/77/8f/2e/34/9f432dc4-c9c6-4f1c-9058-8372094cd488.jp2/full/full/0/default.jpg
01b1ca0c-7ed3-564a-a79f-234e1f8473e3,NL-HaNA_4.MIKO_0149,4.MIKO,,149,,,,https://service.archief.nl/iipsrv?IIIF=/a0/af/90/27/c5/72/4c/1a/b9/2d/9d/03/49/58/61/d3/aa888341-7166-4bef-adba-1b1fbd45fd82.jp2/full/full/0/default.jpg
75212cbc-90e1-5e23-9850-c884383181bb,NL-HaNA_4.MIKO_0151,4.MIKO,,151,,,,https://service.archief.nl/iipsrv?IIIF=/92/69/41/65/de/91/4c/26/a4/6a/d5/3c/75/b7/93/24/fde8d435-1caa-4efa-804c-6e50ede1b006.jp2/full/full/0/default.jpg
d55bfe17-47e6-5544-a15c-d33d31b5efb8,NL-HaNA_4.MIKO_0152,4.MIKO,,152,,,,https://service.archief.nl/iipsrv?IIIF=/34/d0/48/9b/7a/77/4f/1f/ac/7d/72/65/13/51/b4/b5/9a11ad24-0f57-4f39-81e3-767d61fb545e.jp2/full/full/0/default.jpg
8272da48-986b-5114-b848-01a227d92510,NL-HaNA_4.MIKO_0154,4.MIKO,,154,,,,https://service.archief.nl/iipsrv?IIIF=/b1/a7/87/c1/4e/7c/4f/dc/81/7f/af/ce/fe/f3/74/23/8d2119f3-62f1-49f9-bc5b-cd6c94573f8e.jp2/full/full/0/default.jpg
840456c2-40dc-524b-8d30-57f39f6850e8,NL-HaNA_4.MIKO_0164,4.MIKO,,164,,,,https://service.archief.nl/iipsrv?IIIF=/bd/fb/3d/96/80/77/46/ea/97/1b/cb/d9/d3/d6/65/34/51ceb62f-f3bd-4ac1-af21-1d19e581874f.jp2/full/full/0/default.jpg
d2540ced-ac2d-5229-8040-f9bc9d33f662,NL-HaNA_4.MIKO_0166,4.MIKO,,166,,,,https://service.archief.nl/iipsrv?IIIF=/b3/63/31/a2/3f/d0/4d/e9/8f/e4/e1/e1/e4/16/39/02/339c656e-7020-41cf-9c22-7d676a1942ba.jp2/full/full/0/default.jpg
